Date,Hour,Light (kWh),Fan (kWh),AC (kWh),Lift (kWh),Computers (kWh),Other (kWh)
2024-06-16,21,18.5,3.05,0.0,0.02,11.0,0.53
2024-06-16,22,20.5,2.6,0.0,0.02,7.75,0.22999999999999998
2024-06-16,23,9.5,1.4000000000000001,0.0,0.02,11.0,0.54
2024-06-17,0,14.5,2.0,0.0,0.02,14.25,0.24
2024-06-17,1,16.0,3.95,0.0,0.02,10.5,0.94
2024-06-17,2,13.5,1.5,0.0,0.02,10.75,0.6900000000000001
2024-06-17,3,5.0,3.05,0.0,0.02,9.0,0.38
2024-06-17,4,17.0,3.75,0.0,0.02,24.25,0.32
2024-06-17,5,10.5,2.9499999999999997,0.0,0.02,12.0,0.51
2024-06-17,6,12.0,2.7,0.0,0.02,20.5,0.32
2024-06-17,7,17.5,3.15,0.0,0.02,18.5,0.49
2024-06-17,8,11.5,2.8000000000000003,0.0,0.02,14.5,0.95
2024-06-17,9,77.5,5.0,31.04,3.424,359.5,2.49
2024-06-17,10,64.0,7.049999999999999,18.12,3.552,315.0,1.53
2024-06-17,11,104.5,7.449999999999999,22.040000000000003,0.62,255.5,1.79
2024-06-17,12,73.0,7.6,77.32000000000001,0.88,240.0,1.6
2024-06-17,13,106.0,9.85,55.32,3.12,333.5,2.8299999999999996
2024-06-17,14,65.5,5.1,79.56,2.376,353.5,2.36
2024-06-17,15,103.5,6.1,57.72,3.68,288.75,2.0300000000000002
2024-06-17,16,131.0,9.4,60.279999999999994,1.056,347.0,4.6899999999999995
2024-06-17,17,68.5,8.25,35.8,0.48,332.5,3.39
2024-06-17,18,104.0,8.7,20.28,3.268,255.5,3.02
2024-06-17,19,13.5,3.4000000000000004,0.0,0.02,16.25,0.48
2024-06-17,20,20.5,1.4500000000000002,0.0,0.02,5.75,0.75
2024-06-17,21,6.5,3.5000000000000004,0.0,0.02,5.25,0.3
2024-06-17,22,11.5,3.0,0.0,0.02,7.5,0.38
2024-06-17,23,11.5,1.95,0.0,0.02,23.0,0.8400000000000001
2024-06-18,0,6.0,1.9,0.0,0.02,16.75,0.72
2024-06-18,1,10.0,3.55,0.0,0.02,6.75,0.8400000000000001
2024-06-18,2,25.0,3.1,0.0,0.02,11.75,0.8500000000000001
2024-06-18,3,18.5,1.0,0.0,0.02,12.5,0.77
2024-06-18,4,10.5,2.65,0.0,0.02,24.25,0.28
2024-06-18,5,22.5,1.6,0.0,0.02,18.0,0.63
2024-06-18,6,13.0,3.15,0.0,0.02,16.75,0.62
2024-06-18,7,16.5,3.95,0.0,0.02,21.0,0.66
2024-06-18,8,14.0,2.55,0.0,0.02,10.5,0.22999999999999998
2024-06-18,9,70.0,6.05,42.68,2.66,240.75,2.21
2024-06-18,10,129.5,7.7,40.67999999999999,3.036,351.75,2.36
2024-06-18,11,71.0,9.2,18.080000000000002,0.808,255.74999999999997,3.99
2024-06-18,12,138.5,8.450000000000001,74.92,0.988,279.25,3.54
2024-06-18,13,109.0,8.85,34.92,3.064,348.75,4.5600000000000005
2024-06-18,14,69.5,9.700000000000001,37.559999999999995,2.8,270.25,4.9
2024-06-18,15,107.5,8.75,66.2,2.996,338.5,3.14
2024-06-18,16,79.0,7.75,48.92,1.172,328.25,4.46
2024-06-18,17,104.0,6.9,44.36,0.352,331.25,2.0
2024-06-18,18,85.5,7.35,42.800000000000004,3.84,316.0,3.35
2024-06-18,19,22.0,3.9,0.0,0.02,10.75,0.31
2024-06-18,20,22.0,3.55,0.0,0.02,24.5,0.97
2024-06-18,21,20.5,2.3,0.0,0.02,7.75,0.68
2024-06-18,22,7.0,3.3000000000000003,0.0,0.02,22.0,0.8799999999999999
2024-06-18,23,25.0,1.6500000000000001,0.0,0.02,9.0,0.8899999999999999
2024-06-19,0,11.0,3.0,0.0,0.02,23.25,0.63
2024-06-19,1,24.5,3.45,0.0,0.02,13.75,0.81
2024-06-19,2,21.5,2.55,0.0,0.02,5.25,0.94
2024-06-19,3,23.5,2.25,0.0,0.02,10.0,0.95
2024-06-19,4,20.5,2.65,0.0,0.02,8.75,0.95
2024-06-19,5,15.0,1.6500000000000001,0.0,0.02,14.25,0.6900000000000001
2024-06-19,6,11.0,2.15,0.0,0.02,24.0,0.33
2024-06-19,7,14.5,2.0,0.0,0.02,24.5,0.5
2024-06-19,8,13.0,2.1,0.0,0.02,8.0,0.81
2024-06-19,9,142.5,8.15,17.52,3.516,352.0,3.2
2024-06-19,10,114.0,5.4,19.16,3.86,361.25,3.14
2024-06-19,11,97.5,5.0,35.88,0.316,340.5,3.1
2024-06-19,12,58.0,7.199999999999999,65.92,0.544,292.25,1.31
2024-06-19,13,92.5,7.8,50.03999999999999,3.464,227.0,1.31
2024-06-19,14,51.5,5.8999999999999995,54.84,2.9,261.75,1.4000000000000001
2024-06-19,15,146.0,9.950000000000001,52.68,2.644,235.0,3.18
2024-06-19,16,125.5,7.8,39.2,0.108,362.0,1.8900000000000001
2024-06-19,17,81.5,8.1,72.67999999999999,0.1,261.5,3.08
2024-06-19,18,57.0,5.7,19.64,3.172,329.25,2.54
2024-06-19,19,20.0,2.9000000000000004,0.0,0.02,9.75,0.31
2024-06-19,20,7.0,2.85,0.0,0.02,24.25,0.55
2024-06-19,21,9.0,3.45,0.0,0.02,17.5,0.62
2024-06-19,22,11.5,2.1,0.0,0.02,5.75,0.8500000000000001
2024-06-19,23,16.5,1.0999999999999999,0.0,0.02,20.25,0.41000000000000003
2024-06-20,0,18.0,2.65,0.0,0.02,8.0,0.94
2024-06-20,1,14.0,1.8499999999999999,0.0,0.02,23.5,0.22999999999999998
2024-06-20,2,24.5,3.15,0.0,0.02,11.5,0.75
2024-06-20,3,13.5,3.5000000000000004,0.0,0.02,22.5,0.8300000000000001
2024-06-20,4,11.5,3.05,0.0,0.02,13.25,0.34
2024-06-20,5,15.5,3.45,0.0,0.02,7.75,0.72
2024-06-20,6,8.5,2.85,0.0,0.02,22.0,0.72
2024-06-20,7,19.5,2.0,0.0,0.02,16.0,0.73
2024-06-20,8,15.5,3.95,0.0,0.02,6.25,0.37
2024-06-20,9,132.5,7.85,31.04,2.548,268.0,2.98
2024-06-20,10,105.0,7.75,45.599999999999994,2.404,338.25,4.6000000000000005
2024-06-20,11,102.0,9.8,24.08,0.5,267.0,1.53
2024-06-20,12,54.5,8.75,42.44,1.196,248.25,3.51
2024-06-20,13,106.0,7.95,63.6,2.204,317.25,2.84
2024-06-20,14,57.5,7.6499999999999995,36.96,2.528,373.75,1.8399999999999999
2024-06-20,15,120.5,6.550000000000001,61.559999999999995,3.564,343.75,3.03
2024-06-20,16,79.0,8.9,48.16,0.592,202.0,1.49
2024-06-20,17,53.5,7.95,79.88000000000001,0.636,258.75,3.4200000000000004
2024-06-20,18,149.5,7.8,45.480000000000004,2.768,339.25,2.72
2024-06-20,19,8.0,1.7500000000000002,0.0,0.02,16.0,0.5800000000000001
2024-06-20,20,23.5,1.9,0.0,0.02,24.75,0.96
2024-06-20,21,16.5,1.7500000000000002,0.0,0.02,19.75,0.8
2024-06-20,22,14.5,1.4500000000000002,0.0,0.02,6.5,0.8200000000000001
2024-06-20,23,16.5,3.85,0.0,0.02,16.0,0.53
2024-06-21,0,15.0,1.7999999999999998,0.0,0.02,17.5,0.73
2024-06-21,1,20.0,2.85,0.0,0.02,15.25,0.44999999999999996
2024-06-21,2,16.0,1.9,0.0,0.02,25.0,0.71
2024-06-21,3,16.5,3.95,0.0,0.02,20.25,0.8899999999999999
2024-06-21,4,18.0,3.9,0.0,0.02,10.75,0.76
2024-06-21,5,9.5,3.0,0.0,0.02,23.5,0.25
2024-06-21,6,22.0,1.9,0.0,0.02,12.5,0.73
2024-06-21,7,20.5,1.0999999999999999,0.0,0.02,9.0,0.66
2024-06-21,8,13.5,3.0,0.0,0.02,6.5,0.3
2024-06-21,9,104.5,6.800000000000001,31.6,2.412,366.0,3.71
2024-06-21,10,122.0,6.2,17.92,3.808,330.0,4.9399999999999995
2024-06-21,11,135.5,5.6000000000000005,18.080000000000002,1.156,225.75,1.6700000000000002
2024-06-21,12,118.5,5.45,43.36,0.412,278.5,1.01
2024-06-21,13,125.5,8.450000000000001,48.96,3.428,235.0,3.58
2024-06-21,14,114.5,9.2,71.39999999999999,2.608,315.25,4.01
2024-06-21,15,138.0,9.049999999999999,54.800000000000004,2.716,200.75,1.24
2024-06-21,16,64.0,6.9,61.559999999999995,0.356,340.75,2.07
2024-06-21,17,110.5,9.85,56.879999999999995,0.124,359.5,3.95
2024-06-21,18,142.5,8.450000000000001,47.160000000000004,3.628,370.25,2.37
2024-06-21,19,23.0,2.4,0.0,0.02,19.0,0.67
2024-06-21,20,15.0,2.75,0.0,0.02,23.0,0.44999999999999996
2024-06-21,21,14.0,3.3000000000000003,0.0,0.02,16.75,0.95
2024-06-21,22,12.5,2.15,0.0,0.02,10.0,0.48
2024-06-21,23,13.5,3.95,0.0,0.02,7.75,0.36
2024-06-22,0,8.0,2.55,0.0,0.02,24.0,0.9199999999999999
2024-06-22,1,18.5,2.35,0.0,0.02,12.0,0.9099999999999999
2024-06-22,2,5.0,2.3,0.0,0.02,19.25,0.67
2024-06-22,3,18.0,2.8000000000000003,0.0,0.02,14.0,0.9099999999999999
2024-06-22,4,23.0,1.6,0.0,0.02,14.25,0.53
2024-06-22,5,14.5,1.15,0.0,0.02,10.75,0.26
2024-06-22,6,8.5,3.0,0.0,0.02,7.25,0.24
2024-06-22,7,13.0,2.9499999999999997,0.0,0.02,17.5,0.6
2024-06-22,8,14.5,2.85,0.0,0.02,17.75,0.62
2024-06-22,9,116.5,5.45,33.28,2.776,277.25,4.859999999999999
2024-06-22,10,128.5,5.1,27.12,2.496,236.25,2.59
2024-06-22,11,123.5,8.1,37.04,0.024,310.25,1.06
2024-06-22,12,60.0,9.85,59.0,0.888,373.0,4.04
2024-06-22,13,108.0,7.249999999999999,69.52,2.864,326.5,2.79
2024-06-22,14,124.5,9.049999999999999,51.72,2.144,368.0,1.05
2024-06-22,15,53.5,7.5,64.88000000000001,2.844,292.5,4.640000000000001
2024-06-22,16,117.0,6.0,32.72,0.864,224.5,1.9700000000000002
2024-06-22,17,60.0,9.950000000000001,59.480000000000004,0.676,200.75,4.14
2024-06-22,18,85.0,6.5,29.56,3.608,220.75,3.3200000000000003
2024-06-22,19,12.0,3.4000000000000004,0.0,0.02,23.75,0.55
2024-06-22,20,16.5,1.3,0.0,0.02,12.25,0.4
2024-06-22,21,24.5,3.8,0.0,0.02,16.25,0.43999999999999995
2024-06-22,22,15.0,1.6500000000000001,0.0,0.02,23.25,0.71
2024-06-22,23,11.5,2.15,0.0,0.02,24.25,0.64
2024-06-23,0,6.0,2.8000000000000003,0.0,0.02,20.0,0.76
2024-06-23,1,20.0,1.95,0.0,0.02,6.75,0.26
2024-06-23,2,15.5,2.45,0.0,0.02,20.75,0.6
2024-06-23,3,9.5,3.55,0.0,0.02,6.25,0.62
2024-06-23,4,12.5,3.55,0.0,0.02,18.75,0.98
2024-06-23,5,20.5,3.75,0.0,0.02,9.0,0.47
2024-06-23,6,16.0,2.8000000000000003,0.0,0.02,23.5,0.36
2024-06-23,7,17.0,1.9,0.0,0.02,20.5,0.36
2024-06-23,8,13.0,2.45,0.0,0.02,24.0,0.71
2024-06-23,9,92.5,8.85,22.799999999999997,2.672,337.75,3.19
2024-06-23,10,50.5,7.95,17.08,3.012,287.25,1.9300000000000002
2024-06-23,11,110.5,9.6,38.64,1.068,235.0,3.97
2024-06-23,12,109.5,8.9,47.400000000000006,0.856,355.5,1.1700000000000002
2024-06-23,13,101.0,7.199999999999999,52.64,3.252,256.75,1.34
2024-06-23,14,96.0,8.75,56.68,2.932,248.5,1.94
2024-06-23,15,66.5,8.5,52.519999999999996,2.056,282.5,1.59
2024-06-23,16,76.0,8.55,44.720000000000006,0.956,269.5,1.53
2024-06-23,17,63.5,5.6000000000000005,35.96,1.032,205.25,2.6500000000000004
2024-06-23,18,143.5,7.75,26.560000000000002,2.648,335.5,4.39
2024-06-23,19,16.0,1.0,0.0,0.02,8.75,0.62
2024-06-23,20,10.5,2.0500000000000003,0.0,0.02,10.75,0.55
2024-06-23,21,15.5,3.35,0.0,0.02,13.5,0.7000000000000001
2024-06-23,22,18.0,1.0999999999999999,0.0,0.02,8.25,0.62
2024-06-23,23,6.0,2.7,0.0,0.02,20.75,0.33
2024-06-24,0,12.0,1.9,0.0,0.02,14.5,0.98
2024-06-24,1,22.5,2.3,0.0,0.02,15.25,0.64
2024-06-24,2,19.5,2.0,0.0,0.02,24.25,0.8500000000000001
2024-06-24,3,10.0,1.0999999999999999,0.0,0.02,15.5,0.6900000000000001
2024-06-24,4,15.0,1.5,0.0,0.02,22.5,0.32
2024-06-24,5,9.0,3.5000000000000004,0.0,0.02,22.5,0.66
2024-06-24,6,16.0,1.4000000000000001,0.0,0.02,14.0,0.61
2024-06-24,7,7.5,2.55,0.0,0.02,8.5,0.66
2024-06-24,8,13.0,3.8,0.0,0.02,12.0,0.71
2024-06-24,9,143.5,5.050000000000001,43.84,3.424,275.5,2.98
2024-06-24,10,69.5,8.75,28.52,2.4,291.5,1.1
2024-06-24,11,64.5,5.45,23.439999999999998,0.988,366.75,2.09
2024-06-24,12,109.5,9.85,41.16,0.676,290.25,1.46
2024-06-24,13,95.0,9.15,49.32000000000001,3.4,367.0,4.61
2024-06-24,14,53.5,9.35,71.52,3.724,324.5,2.6
2024-06-24,15,80.5,9.5,41.6,3.492,263.25,4.36
2024-06-24,16,127.0,5.800000000000001,46.8,0.82,273.0,1.7000000000000002
2024-06-24,17,75.0,9.65,63.16,1.144,346.0,2.33
2024-06-24,18,86.5,7.1499999999999995,33.519999999999996,3.652,256.25,4.17
2024-06-24,19,15.5,3.85,0.0,0.02,16.0,0.53
2024-06-24,20,21.0,3.55,0.0,0.02,9.75,0.98
2024-06-24,21,23.5,1.6,0.0,0.02,24.0,0.56
2024-06-24,22,20.5,1.4500000000000002,0.0,0.02,7.75,0.55
2024-06-24,23,11.0,1.9,0.0,0.02,22.5,0.5800000000000001
2024-06-25,0,14.0,3.5999999999999996,0.0,0.02,24.75,0.68
2024-06-25,1,12.0,2.75,0.0,0.02,14.25,0.27
2024-06-25,2,23.0,2.15,0.0,0.02,18.25,0.61
2024-06-25,3,13.5,2.0,0.0,0.02,7.75,0.99
2024-06-25,4,22.0,1.0999999999999999,0.0,0.02,5.75,0.55
2024-06-25,5,24.5,3.1,0.0,0.02,14.75,0.68
2024-06-25,6,23.0,2.1999999999999997,0.0,0.02,11.0,0.76
2024-06-25,7,21.0,2.9000000000000004,0.0,0.02,19.25,0.44999999999999996
2024-06-25,8,24.0,1.6500000000000001,0.0,0.02,10.75,0.56
2024-06-25,9,137.0,7.3999999999999995,30.96,3.988,259.75,3.91
2024-06-25,10,144.5,6.75,16.64,2.016,201.75,1.12
2024-06-25,11,72.5,8.15,21.520000000000003,1.044,325.75,2.06
2024-06-25,12,74.5,8.05,79.52,1.156,302.75,2.82
2024-06-25,13,86.5,8.4,54.720000000000006,3.784,201.75,3.63
2024-06-25,14,119.0,9.3,78.76,2.552,257.25,3.3800000000000003
2024-06-25,15,107.5,9.65,64.16,3.788,322.5,4.48
2024-06-25,16,110.0,5.3,74.56,0.608,355.5,3.22
2024-06-25,17,121.0,5.55,58.2,1.104,366.0,2.46
2024-06-25,18,68.5,5.1499999999999995,19.28,3.024,367.5,4.09
2024-06-25,19,11.5,3.8,0.0,0.02,19.75,0.72
2024-06-25,20,13.0,1.55,0.0,0.02,19.25,0.47
2024-06-25,21,15.5,3.75,0.0,0.02,21.25,0.56
2024-06-25,22,19.0,3.1,0.0,0.02,16.75,0.61
2024-06-25,23,16.0,1.05,0.0,0.02,18.25,0.73
2024-06-26,0,15.5,2.0500000000000003,0.0,0.02,21.0,0.8
2024-06-26,1,10.0,2.6,0.0,0.02,11.75,0.26
2024-06-26,2,13.0,1.7999999999999998,0.0,0.02,23.25,0.42999999999999994
2024-06-26,3,20.5,3.45,0.0,0.02,9.25,0.78
2024-06-26,4,20.0,2.85,0.0,0.02,12.75,0.5
2024-06-26,5,22.5,3.45,0.0,0.02,9.75,0.8799999999999999
2024-06-26,6,20.0,2.0500000000000003,0.0,0.02,12.25,0.95
2024-06-26,7,6.0,3.15,0.0,0.02,20.5,0.8999999999999999
2024-06-26,8,7.0,2.55,0.0,0.02,15.25,0.8500000000000001
2024-06-26,9,63.5,6.550000000000001,44.44,3.88,212.25,1.1
2024-06-26,10,135.5,8.9,17.84,2.1,329.5,4.39
2024-06-26,11,105.5,9.75,31.44,0.616,278.75,3.14
2024-06-26,12,106.5,8.0,71.88,1.164,306.0,3.08
2024-06-26,13,119.0,9.65,47.800000000000004,2.528,299.5,4.99
2024-06-26,14,59.5,9.0,78.8,3.36,294.0,4.88
2024-06-26,15,81.0,5.6000000000000005,45.67999999999999,2.888,290.0,3.4399999999999995
2024-06-26,16,78.0,5.25,64.0,0.336,288.25,4.699999999999999
2024-06-26,17,89.5,7.85,75.36,0.86,307.75,3.41
2024-06-26,18,98.5,5.050000000000001,32.839999999999996,3.384,347.5,2.55
2024-06-26,19,11.5,2.3,0.0,0.02,7.25,0.51
2024-06-26,20,9.0,3.15,0.0,0.02,19.25,0.94
2024-06-26,21,10.5,3.5999999999999996,0.0,0.02,15.5,0.78
2024-06-26,22,8.5,1.7999999999999998,0.0,0.02,6.0,0.71
2024-06-26,23,19.0,1.8499999999999999,0.0,0.02,7.5,0.64
2024-06-27,0,14.0,2.6,0.0,0.02,21.25,0.49
2024-06-27,1,17.5,3.4000000000000004,0.0,0.02,7.0,0.64
2024-06-27,2,18.0,2.35,0.0,0.02,20.75,0.8
2024-06-27,3,15.5,4.0,0.0,0.02,12.75,0.96
2024-06-27,4,13.5,1.6,0.0,0.02,9.5,0.9099999999999999
2024-06-27,5,9.5,2.9499999999999997,0.0,0.02,23.75,0.94
2024-06-27,6,15.5,1.05,0.0,0.02,20.0,0.39
2024-06-27,7,14.0,2.1999999999999997,0.0,0.02,10.5,0.68
2024-06-27,8,19.5,1.8499999999999999,0.0,0.02,20.0,0.51
2024-06-27,9,94.0,7.000000000000001,23.36,3.684,277.25,1.1700000000000002
2024-06-27,10,99.5,6.35,37.32,3.944,321.5,4.49
2024-06-27,11,119.5,7.8,30.0,0.132,264.0,4.9
2024-06-27,12,82.5,7.049999999999999,71.92,0.628,370.75,3.66
2024-06-27,13,116.0,5.6000000000000005,44.480000000000004,4.0,242.25,2.4
2024-06-27,14,80.0,9.4,42.28,3.796,349.75,4.680000000000001
2024-06-27,15,125.0,9.65,34.84,2.272,329.0,1.3
2024-06-27,16,56.5,6.9,40.0,0.768,266.25,2.17
2024-06-27,17,74.5,6.4,52.32,0.152,324.5,3.31
2024-06-27,18,104.5,8.85,20.560000000000002,3.052,201.0,3.05
2024-06-27,19,18.0,2.9499999999999997,0.0,0.02,16.75,0.6
2024-06-27,20,19.5,1.9,0.0,0.02,10.25,0.36
2024-06-27,21,21.0,3.15,0.0,0.02,22.75,0.31
2024-06-27,22,18.5,2.3,0.0,0.02,21.25,0.71
2024-06-27,23,25.0,2.15,0.0,0.02,10.75,0.47
2024-06-28,0,15.5,2.9000000000000004,0.0,0.02,10.0,0.8300000000000001
2024-06-28,1,22.5,1.4500000000000002,0.0,0.02,8.75,0.8300000000000001
2024-06-28,2,11.0,1.7500000000000002,0.0,0.02,11.25,0.48
2024-06-28,3,21.5,3.0,0.0,0.02,8.25,0.8599999999999999
2024-06-28,4,20.0,1.8499999999999999,0.0,0.02,24.75,0.64
2024-06-28,5,6.0,1.95,0.0,0.02,18.5,0.62
2024-06-28,6,14.5,2.75,0.0,0.02,16.75,0.59
2024-06-28,7,24.5,3.75,0.0,0.02,13.75,0.67
2024-06-28,8,24.5,2.15,0.0,0.02,6.75,0.77
2024-06-28,9,126.0,6.950000000000001,26.0,2.628,319.75,3.4499999999999997
2024-06-28,10,64.0,5.25,44.92,2.184,201.75,4.18
2024-06-28,11,87.5,8.05,35.52,0.556,367.0,4.26
2024-06-28,12,51.5,5.800000000000001,54.519999999999996,0.324,296.5,4.42
2024-06-28,13,129.5,6.45,32.68,2.124,270.0,1.19
2024-06-28,14,66.5,8.0,52.68,3.836,240.0,2.8000000000000003
2024-06-28,15,112.0,6.3,37.76,2.808,308.0,1.6
2024-06-28,16,114.0,6.7,40.12,0.8,290.75,2.38
2024-06-28,17,107.5,6.3,33.76,1.08,253.0,1.4000000000000001
2024-06-28,18,147.0,9.950000000000001,47.04,3.776,228.0,1.24
2024-06-28,19,15.5,3.5999999999999996,0.0,0.02,12.25,0.42000000000000004
2024-06-28,20,20.0,2.1,0.0,0.02,23.0,0.43999999999999995
2024-06-28,21,5.0,3.1,0.0,0.02,23.75,0.75
2024-06-28,22,14.0,1.2,0.0,0.02,21.5,0.6
2024-06-28,23,22.0,2.55,0.0,0.02,12.5,0.41000000000000003
2024-06-29,0,13.5,2.75,0.0,0.02,11.25,0.32
2024-06-29,1,21.0,1.7500000000000002,0.0,0.02,16.75,0.95
2024-06-29,2,11.0,2.0500000000000003,0.0,0.02,12.5,0.59
2024-06-29,3,11.5,2.9499999999999997,0.0,0.02,8.25,0.98
2024-06-29,4,22.5,3.5000000000000004,0.0,0.02,13.25,0.7000000000000001
2024-06-29,5,21.0,2.8000000000000003,0.0,0.02,15.0,0.29000000000000004
2024-06-29,6,14.0,3.25,0.0,0.02,23.5,0.52
2024-06-29,7,13.5,1.8499999999999999,0.0,0.02,24.25,0.63
2024-06-29,8,12.0,3.9,0.0,0.02,19.5,0.78
2024-06-29,9,57.5,9.85,44.96000000000001,3.864,210.25,3.2600000000000002
2024-06-29,10,147.5,6.2,33.8,3.416,258.25,4.61
2024-06-29,11,103.5,8.200000000000001,28.479999999999997,0.308,357.0,1.36
2024-06-29,12,54.0,6.3,70.44,0.412,226.25,4.09
2024-06-29,13,94.0,10.0,75.52,2.96,301.0,1.1400000000000001
2024-06-29,14,52.5,6.75,34.72,3.296,234.25,2.58
2024-06-29,15,120.0,9.75,58.4,2.816,355.0,3.17
2024-06-29,16,114.5,8.799999999999999,37.08,0.204,342.75,1.6
2024-06-29,17,74.5,9.2,70.48,1.068,298.5,3.5199999999999996
2024-06-29,18,58.5,5.75,21.76,2.956,295.5,4.49
2024-06-29,19,18.0,1.25,0.0,0.02,20.25,0.61
2024-06-29,20,13.5,3.55,0.0,0.02,19.25,0.73
2024-06-29,21,7.5,2.7,0.0,0.02,22.5,0.8200000000000001
2024-06-29,22,7.5,3.0,0.0,0.02,6.0,0.94
2024-06-29,23,5.0,3.2,0.0,0.02,15.25,0.22999999999999998
2024-06-30,0,22.0,1.6,0.0,0.02,22.75,0.21999999999999997
2024-06-30,1,24.0,3.5000000000000004,0.0,0.02,24.25,0.55
2024-06-30,2,8.5,3.95,0.0,0.02,12.25,0.36
2024-06-30,3,15.0,3.8,0.0,0.02,17.25,0.95
2024-06-30,4,22.0,1.35,0.0,0.02,19.75,0.8200000000000001
2024-06-30,5,22.0,1.0,0.0,0.02,15.25,0.75
2024-06-30,6,12.5,3.45,0.0,0.02,11.5,0.64
2024-06-30,7,17.5,1.8499999999999999,0.0,0.02,24.25,0.74
2024-06-30,8,25.0,3.2,0.0,0.02,17.75,0.94
2024-06-30,9,99.0,8.200000000000001,40.56,2.676,327.25,1.8199999999999998
2024-06-30,10,98.5,9.2,16.52,3.776,239.5,2.66
2024-06-30,11,120.5,8.3,27.0,1.012,347.75,3.4000000000000004
2024-06-30,12,126.5,9.5,58.36,0.48,231.0,3.96
2024-06-30,13,144.0,5.3,56.92,3.716,371.0,3.67
2024-06-30,14,78.0,7.6499999999999995,68.64,2.652,287.5,2.9299999999999997
2024-06-30,15,103.0,6.4,42.96,3.552,277.5,2.42
2024-06-30,16,83.5,8.75,59.04,0.488,310.5,4.0
2024-06-30,17,124.5,6.5,54.800000000000004,0.832,244.25,3.31
2024-06-30,18,58.0,7.1,30.240000000000002,3.388,312.75,4.62
2024-06-30,19,24.5,1.8499999999999999,0.0,0.02,18.5,0.37
2024-06-30,20,20.5,2.15,0.0,0.02,11.25,0.42999999999999994
2024-06-30,21,14.5,3.05,0.0,0.02,21.5,0.5800000000000001
2024-06-30,22,5.5,3.15,0.0,0.02,21.25,0.3
2024-06-30,23,22.5,3.55,0.0,0.02,5.75,0.45999999999999996
2024-07-01,0,22.0,3.8,0.0,0.02,24.5,0.47
2024-07-01,1,20.0,1.5,0.0,0.02,12.5,0.38
2024-07-01,2,12.0,3.2,0.0,0.02,16.5,0.31
2024-07-01,3,9.5,1.7000000000000002,0.0,0.02,15.75,0.49
2024-07-01,4,23.5,2.25,0.0,0.02,14.25,0.68
2024-07-01,5,16.5,3.35,0.0,0.02,8.25,0.65
2024-07-01,6,19.0,3.55,0.0,0.02,6.5,0.56
2024-07-01,7,6.0,2.4,0.0,0.02,6.75,0.5800000000000001
2024-07-01,8,5.5,3.85,0.0,0.02,17.25,0.98
2024-07-01,9,124.0,6.950000000000001,18.36,3.668,292.75,3.5199999999999996
2024-07-01,10,91.0,5.8500000000000005,17.92,2.924,250.0,1.06
2024-07-01,11,117.5,5.5,24.48,0.224,310.0,1.92
2024-07-01,12,101.0,6.35,68.72,0.228,363.0,3.8
2024-07-01,13,83.0,7.1,41.44,2.452,276.0,4.640000000000001
2024-07-01,14,65.0,8.3,33.44,3.64,306.25,2.14
2024-07-01,15,125.0,6.6000000000000005,45.12,2.408,240.25,1.28
2024-07-01,16,145.0,9.2,60.32,0.364,235.75,4.1899999999999995
2024-07-01,17,133.5,6.65,40.64,0.684,261.75,3.63
2024-07-01,18,139.0,8.1,16.56,2.052,340.5,4.09
2024-07-01,19,21.0,1.2,0.0,0.02,16.0,0.28
2024-07-01,20,14.0,3.5000000000000004,0.0,0.02,13.5,0.5700000000000001
2024-07-01,21,19.5,3.15,0.0,0.02,10.75,0.6900000000000001
2024-07-01,22,7.5,3.65,0.0,0.02,12.0,0.6
2024-07-01,23,11.0,1.6,0.0,0.02,12.75,0.65
2024-07-02,0,7.0,1.2,0.0,0.02,21.0,0.6
2024-07-02,1,24.5,3.25,0.0,0.02,18.0,0.76
2024-07-02,2,11.5,2.4,0.0,0.02,23.75,0.47
2024-07-02,3,23.5,1.7500000000000002,0.0,0.02,8.5,0.53
2024-07-02,4,12.5,2.8000000000000003,0.0,0.02,10.25,0.6
2024-07-02,5,12.5,4.0,0.0,0.02,11.75,0.71
2024-07-02,6,9.0,3.45,0.0,0.02,14.75,0.5700000000000001
2024-07-02,7,5.5,2.1,0.0,0.02,5.5,0.27
2024-07-02,8,12.0,3.8,0.0,0.02,17.5,0.81
2024-07-02,9,142.0,7.1499999999999995,17.0,2.54,317.0,4.97
2024-07-02,10,59.5,5.2,19.04,2.84,237.5,4.67
2024-07-02,11,124.0,8.9,17.12,0.72,257.75,3.84
2024-07-02,12,67.0,6.9,73.84,1.1,352.25,1.9
2024-07-02,13,119.0,8.4,46.6,2.004,252.5,4.55
2024-07-02,14,78.5,6.25,65.72,3.624,267.75,1.79
2024-07-02,15,77.0,8.3,52.08,3.684,247.75,1.35
2024-07-02,16,135.5,8.35,58.8,0.016,336.25,2.82
2024-07-02,17,125.0,9.25,34.16,0.46,241.75,2.9499999999999997
2024-07-02,18,149.0,5.1499999999999995,44.800000000000004,3.82,358.5,1.7599999999999998
2024-07-02,19,24.5,1.7999999999999998,0.0,0.02,24.0,0.36
2024-07-02,20,5.5,2.1999999999999997,0.0,0.02,15.75,0.71
2024-07-02,21,16.5,3.5000000000000004,0.0,0.02,17.75,0.99
2024-07-02,22,22.0,2.75,0.0,0.02,12.0,0.26
2024-07-02,23,18.5,2.65,0.0,0.02,21.0,0.34
2024-07-03,0,5.0,1.8499999999999999,0.0,0.02,13.25,0.79
